"ref_range_id","chrom","range_start","range_end","name"
42173,"7",143777628,143778768,"FocusRegion"
42174,"7",143778769,143797173,"FocusComplement"
42175,"7",143797174,143801788,"FocusRegion"
42176,"7",143801789,143848203,"FocusComplement"
42177,"7",143848204,143849314,"FocusRegion"
42178,"7",143849315,143859405,"FocusComplement"
42179,"7",143859406,143860260,"FocusRegion"
42180,"7",143860261,143908646,"FocusComplement"
42181,"7",143908647,143909615,"FocusRegion"
42182,"7",143909616,144362604,"FocusComplement"
42183,"7",144362605,144366841,"FocusRegion"
42184,"7",144366842,144446655,"FocusComplement"
42185,"7",144446656,144451778,"FocusRegion"
42186,"7",144451779,144527753,"FocusComplement"
42187,"7",144527754,144530955,"FocusRegion"
42188,"7",144530956,144532752,"FocusComplement"
42189,"7",144532753,144535864,"FocusRegion"
42190,"7",144535865,144562951,"FocusComplement"
42191,"7",144562952,144566800,"FocusRegion"
42192,"7",144566801,144574635,"FocusComplement"
42193,"7",144574636,144592063,"FocusRegion"
42194,"7",144592064,144649737,"FocusComplement"
42195,"7",144649738,144652105,"FocusRegion"
42196,"7",144652106,144666037,"FocusComplement"
42197,"7",144666038,144670524,"FocusRegion"
42198,"7",144670525,144689141,"FocusComplement"
42199,"7",144689142,144700012,"FocusRegion"
42200,"7",144700013,144853909,"FocusComplement"
42201,"7",144853910,144863036,"FocusRegion"
42202,"7",144863037,144875909,"FocusComplement"
42203,"7",144875910,144880623,"FocusRegion"
42204,"7",144880624,144992296,"FocusComplement"
42205,"7",144992297,144996111,"FocusRegion"
42206,"7",144996112,145083367,"FocusComplement"
42207,"7",145083368,145095427,"FocusRegion"
42208,"7",145095428,145107431,"FocusComplement"
42209,"7",145107432,145112668,"FocusRegion"
42210,"7",145112669,145113442,"FocusComplement"
42211,"7",145113443,145115972,"FocusRegion"
42212,"7",145115973,145174163,"FocusComplement"
42213,"7",145174164,145185159,"FocusRegion"
42214,"7",145185160,145323465,"FocusComplement"
42215,"7",145323466,145331935,"FocusRegion"
42216,"7",145331936,145332448,"FocusComplement"
42217,"7",145332449,145338302,"FocusRegion"
42218,"7",145338303,145338747,"FocusComplement"
42219,"7",145338748,145346464,"FocusRegion"
42220,"7",145346465,145515132,"FocusComplement"
42221,"7",145515133,145515408,"FocusRegion"
42222,"7",145515409,145569809,"FocusComplement"
42223,"7",145569810,145572001,"FocusRegion"
42224,"7",145572002,145753064,"FocusComplement"
42225,"7",145753065,145754469,"FocusRegion"
42226,"7",145754470,145917724,"FocusComplement"
42227,"7",145917725,145918469,"FocusRegion"
42228,"7",145918470,145918789,"FocusComplement"
42229,"7",145918790,145926018,"FocusRegion"
42230,"7",145926019,145927030,"FocusComplement"
42231,"7",145927031,145930896,"FocusRegion"
42232,"7",145930897,146013214,"FocusComplement"
42233,"7",146013215,146015100,"FocusRegion"
42234,"7",146015101,146096772,"FocusComplement"
42235,"7",146096773,146098587,"FocusRegion"
42236,"7",146098588,146192744,"FocusComplement"
42237,"7",146192745,146196218,"FocusRegion"
42238,"7",146196219,146252828,"FocusComplement"
42239,"7",146252829,146267516,"FocusRegion"
42240,"7",146267517,146302968,"FocusComplement"
42241,"7",146302969,146304060,"FocusRegion"
42242,"7",146304061,146357420,"FocusComplement"
42243,"7",146357421,146366268,"FocusRegion"
42244,"7",146366269,146374415,"FocusComplement"
42245,"7",146374416,146380868,"FocusRegion"
42246,"7",146380869,146528974,"FocusComplement"
42247,"7",146528975,146533629,"FocusRegion"
42248,"7",146533630,146634611,"FocusComplement"
42249,"7",146634612,146641467,"FocusRegion"
42250,"7",146641468,146647746,"FocusComplement"
42251,"7",146647747,146653318,"FocusRegion"
42252,"7",146653319,146668318,"FocusComplement"
42253,"7",146668319,146672647,"FocusRegion"
42254,"7",146672648,146780940,"FocusComplement"
42255,"7",146780941,146784561,"FocusRegion"
42256,"7",146784562,146785373,"FocusComplement"
42257,"7",146785374,146790807,"FocusRegion"
42258,"7",146790808,146872620,"FocusComplement"
42259,"7",146872621,146874660,"FocusRegion"
42260,"7",146874661,146980988,"FocusComplement"
42261,"7",146980989,146987376,"FocusRegion"
42262,"7",146987377,146989068,"FocusComplement"
42263,"7",146989069,146990969,"FocusRegion"
42264,"7",146990970,147050156,"FocusComplement"
42265,"7",147050157,147054111,"FocusRegion"
42266,"7",147054112,147102588,"FocusComplement"
42267,"7",147102589,147108132,"FocusRegion"
42268,"7",147108133,147242825,"FocusComplement"
42269,"7",147242826,147247842,"FocusRegion"
42270,"7",147247843,147249445,"FocusComplement"
42271,"7",147249446,147250959,"FocusRegion"
42272,"7",147250960,147257620,"FocusComplement"
42273,"7",147257621,147258800,"FocusRegion"
42274,"7",147258801,147261645,"FocusComplement"
42275,"7",147261646,147263036,"FocusRegion"
42276,"7",147263037,147566059,"FocusComplement"
42277,"7",147566060,147567105,"FocusRegion"
42278,"7",147567106,147650114,"FocusComplement"
42279,"7",147650115,147652333,"FocusRegion"
42280,"7",147652334,147684570,"FocusComplement"
42281,"7",147684571,147686411,"FocusRegion"
42282,"7",147686412,147715243,"FocusComplement"
42283,"7",147715244,147717880,"FocusRegion"
42284,"7",147717881,147731359,"FocusComplement"
42285,"7",147731360,147733872,"FocusRegion"
42286,"7",147733873,147773748,"FocusComplement"
42287,"7",147773749,147778434,"FocusRegion"
42288,"7",147778435,147779933,"FocusComplement"
42289,"7",147779934,147790384,"FocusRegion"
42290,"7",147790385,147791105,"FocusComplement"
42291,"7",147791106,147792420,"FocusRegion"
42292,"7",147792421,147830795,"FocusComplement"
42293,"7",147830796,147833634,"FocusRegion"
42294,"7",147833635,147842853,"FocusComplement"
42295,"7",147842854,147845360,"FocusRegion"
42296,"7",147845361,147881483,"FocusComplement"
42297,"7",147881484,147888019,"FocusRegion"
42298,"7",147888020,147945929,"FocusComplement"
42299,"7",147945930,147951379,"FocusRegion"
42300,"7",147951380,147957384,"FocusComplement"
42301,"7",147957385,147963651,"FocusRegion"
42302,"7",147963652,147973340,"FocusComplement"
42303,"7",147973341,147975292,"FocusRegion"
42304,"7",147975293,147976311,"FocusComplement"
42305,"7",147976312,147980256,"FocusRegion"
42306,"7",147980257,148019595,"FocusComplement"
42307,"7",148019596,148026200,"FocusRegion"
42308,"7",148026201,148027448,"FocusComplement"
42309,"7",148027449,148035225,"FocusRegion"
42310,"7",148035226,148039684,"FocusComplement"
42311,"7",148039685,148042169,"FocusRegion"
42312,"7",148042170,148043139,"FocusComplement"
42313,"7",148043140,148046414,"FocusRegion"
42314,"7",148046415,148068569,"FocusComplement"
42315,"7",148068570,148070541,"FocusRegion"
42316,"7",148070542,148076419,"FocusComplement"
42317,"7",148076420,148086870,"FocusRegion"
42318,"7",148086871,148244031,"FocusComplement"
42319,"7",148244032,148252180,"FocusRegion"
42320,"7",148252181,148307132,"FocusComplement"
42321,"7",148307133,148308826,"FocusRegion"
42322,"7",148308827,148309925,"FocusComplement"
42323,"7",148309926,148313207,"FocusRegion"
42324,"7",148313208,148314918,"FocusComplement"
42325,"7",148314919,148345199,"FocusRegion"
42326,"7",148345200,148364273,"FocusComplement"
42327,"7",148364274,148368417,"FocusRegion"
42328,"7",148368418,148373289,"FocusComplement"
42329,"7",148373290,148375381,"FocusRegion"
42330,"7",148375382,148452224,"FocusComplement"
42331,"7",148452225,148453017,"FocusRegion"
42332,"7",148453018,148455018,"FocusComplement"
42333,"7",148455019,148456037,"FocusRegion"
42334,"7",148456038,148531795,"FocusComplement"
42335,"7",148531796,148542267,"FocusRegion"
42336,"7",148542268,148545100,"FocusComplement"
42337,"7",148545101,148546761,"FocusRegion"
42338,"7",148546762,148556852,"FocusComplement"
42339,"7",148556853,148560430,"FocusRegion"
42340,"7",148560431,148563964,"FocusComplement"
42341,"7",148563965,148571077,"FocusRegion"
42342,"7",148571078,148842829,"FocusComplement"
42343,"7",148842830,148847329,"FocusRegion"
42344,"7",148847330,148935615,"FocusComplement"
42345,"7",148935616,148937490,"FocusRegion"
42346,"7",148937491,148941881,"FocusComplement"
42347,"7",148941882,148945639,"FocusRegion"
42348,"7",148945640,148972123,"FocusComplement"
42349,"7",148972124,148975338,"FocusRegion"
42350,"7",148975339,149013324,"FocusComplement"
42351,"7",149013325,149018005,"FocusRegion"
42352,"7",149018006,149063305,"FocusComplement"
42353,"7",149063306,149065181,"FocusRegion"
42354,"7",149065182,149162355,"FocusComplement"
42355,"7",149162356,149164248,"FocusRegion"
42356,"7",149164249,149170576,"FocusComplement"
42357,"7",149170577,149175477,"FocusRegion"
42358,"7",149175478,149181027,"FocusComplement"
42359,"7",149181028,149182975,"FocusRegion"
42360,"7",149182976,149210003,"FocusComplement"
42361,"7",149210004,149211074,"FocusRegion"
42362,"7",149211075,149271488,"FocusComplement"
42363,"7",149271489,149272289,"FocusRegion"
42364,"7",149272290,149275676,"FocusComplement"
42365,"7",149275677,149281853,"FocusRegion"
42366,"7",149281854,149338211,"FocusComplement"
42367,"7",149338212,149349010,"FocusRegion"
42368,"7",149349011,149349584,"FocusComplement"
42369,"7",149349585,149375517,"FocusRegion"
42370,"7",149375518,149376705,"FocusComplement"
42371,"7",149376706,149401753,"FocusRegion"
42372,"7",149401754,149432597,"FocusComplement"
42373,"7",149432598,149436424,"FocusRegion"
42374,"7",149436425,149437445,"FocusComplement"
42375,"7",149437446,149438323,"FocusRegion"
42376,"7",149438324,149474850,"FocusComplement"
42377,"7",149474851,149483722,"FocusRegion"
42378,"7",149483723,149542445,"FocusComplement"
42379,"7",149542446,149547197,"FocusRegion"
42380,"7",149547198,149558074,"FocusComplement"
42381,"7",149558075,149563530,"FocusRegion"
42382,"7",149563531,149564246,"FocusComplement"
42383,"7",149564247,149567044,"FocusRegion"
42384,"7",149567045,149571731,"FocusComplement"
42385,"7",149571732,149575851,"FocusRegion"
42386,"7",149575852,149661998,"FocusComplement"
42387,"7",149661999,149668277,"FocusRegion"
42388,"7",149668278,149671225,"FocusComplement"
42389,"7",149671226,149675207,"FocusRegion"
42390,"7",149675208,149779816,"FocusComplement"
42391,"7",149779817,149782279,"FocusRegion"
42392,"7",149782280,149840907,"FocusComplement"
42393,"7",149840908,149845282,"FocusRegion"
42394,"7",149845283,149906150,"FocusComplement"
42395,"7",149906151,149907928,"FocusRegion"
42396,"7",149907929,149908362,"FocusComplement"
42397,"7",149908363,149909568,"FocusRegion"
42398,"7",149909569,149969320,"FocusComplement"
42399,"7",149969321,149971057,"FocusRegion"
42400,"7",149971058,150016594,"FocusComplement"
42401,"7",150016595,150018597,"FocusRegion"
42402,"7",150018598,150154170,"FocusComplement"
42403,"7",150154171,150155876,"FocusRegion"
42404,"7",150155877,150270337,"FocusComplement"
42405,"7",150270338,150274993,"FocusRegion"
42406,"7",150274994,150335226,"FocusComplement"
42407,"7",150335227,150336839,"FocusRegion"
42408,"7",150336840,150339972,"FocusComplement"
42409,"7",150339973,150344389,"FocusRegion"
42410,"7",150344390,150377469,"FocusComplement"
42411,"7",150377470,150389322,"FocusRegion"
42412,"7",150389323,150436653,"FocusComplement"
42413,"7",150436654,150436998,"FocusRegion"
42414,"7",150436999,150457881,"FocusComplement"
42415,"7",150457882,150461374,"FocusRegion"
42416,"7",150461375,150535400,"FocusComplement"
42417,"7",150535401,150538835,"FocusRegion"
42418,"7",150538836,150622101,"FocusComplement"
42419,"7",150622102,150626579,"FocusRegion"
42420,"7",150626580,150637449,"FocusComplement"
42421,"7",150637450,150640463,"FocusRegion"
42422,"7",150640464,150666967,"FocusComplement"
42423,"7",150666968,150673036,"FocusRegion"
42424,"7",150673037,150732986,"FocusComplement"
42425,"7",150732987,150738282,"FocusRegion"
42426,"7",150738283,150738963,"FocusComplement"
42427,"7",150738964,150741660,"FocusRegion"
42428,"7",150741661,150792595,"FocusComplement"
42429,"7",150792596,150799468,"FocusRegion"
42430,"7",150799469,150890988,"FocusComplement"
42431,"7",150890989,150900199,"FocusRegion"
42432,"7",150900200,150902015,"FocusComplement"
42433,"7",150902016,150907997,"FocusRegion"
42434,"7",150907998,150941583,"FocusComplement"
42435,"7",150941584,150949171,"FocusRegion"
42436,"7",150949172,150967573,"FocusComplement"
42437,"7",150967574,150967840,"FocusRegion"
42438,"7",150967841,150979263,"FocusComplement"
42439,"7",150979264,150984709,"FocusRegion"
42440,"7",150984710,151012775,"FocusComplement"
42441,"7",151012776,151015619,"FocusRegion"
42442,"7",151015620,151052570,"FocusComplement"
42443,"7",151052571,151055161,"FocusRegion"
42444,"7",151055162,151121696,"FocusComplement"
42445,"7",151121697,151124376,"FocusRegion"
42446,"7",151124377,151126304,"FocusComplement"
42447,"7",151126305,151130385,"FocusRegion"
42448,"7",151130386,151223391,"FocusComplement"
42449,"7",151223392,151237771,"FocusRegion"
42450,"7",151237772,151289918,"FocusComplement"
42451,"7",151289919,151295147,"FocusRegion"
42452,"7",151295148,151322070,"FocusComplement"
42453,"7",151322071,151324004,"FocusRegion"
42454,"7",151324005,151350816,"FocusComplement"
42455,"7",151350817,151354730,"FocusRegion"
42456,"7",151354731,151357022,"FocusComplement"
42457,"7",151357023,151359870,"FocusRegion"
42458,"7",151359871,151368885,"FocusComplement"
42459,"7",151368886,151377945,"FocusRegion"
42460,"7",151377946,151452074,"FocusComplement"
42461,"7",151452075,151455024,"FocusRegion"
42462,"7",151455025,151456515,"FocusComplement"
42463,"7",151456516,151461317,"FocusRegion"
42464,"7",151461318,151533421,"FocusComplement"
42465,"7",151533422,151539693,"FocusRegion"
42466,"7",151539694,151590536,"FocusComplement"
42467,"7",151590537,151599129,"FocusRegion"
42468,"7",151599130,151682497,"FocusComplement"
42469,"7",151682498,151685097,"FocusRegion"
42470,"7",151685098,151737037,"FocusComplement"
42471,"7",151737038,151738631,"FocusRegion"
42472,"7",151738632,151794067,"FocusComplement"
42473,"7",151794068,151803804,"FocusRegion"
42474,"7",151803805,151834775,"FocusComplement"
42475,"7",151834776,151845600,"FocusRegion"
42476,"7",151845601,151852642,"FocusComplement"
42477,"7",151852643,151853547,"FocusRegion"
42478,"7",151853548,151858884,"FocusComplement"
42479,"7",151858885,151861033,"FocusRegion"
42480,"7",151861034,151862862,"FocusComplement"
42481,"7",151862863,151868771,"FocusRegion"
42482,"7",151868772,151872220,"FocusComplement"
42483,"7",151872221,151876853,"FocusRegion"
42484,"7",151876854,151892708,"FocusComplement"
42485,"7",151892709,151893961,"FocusRegion"
42486,"7",151893962,151898540,"FocusComplement"
42487,"7",151898541,151905227,"FocusRegion"
42488,"7",151905228,151906031,"FocusComplement"
42489,"7",151906032,151910697,"FocusRegion"
42490,"7",151910698,152063621,"FocusComplement"
42491,"7",152063622,152066905,"FocusRegion"
42492,"7",152066906,152110508,"FocusComplement"
42493,"7",152110509,152120525,"FocusRegion"
42494,"7",152120526,152120925,"FocusComplement"
42495,"7",152120926,152128343,"FocusRegion"
42496,"7",152128344,152130593,"FocusComplement"
42497,"7",152130594,152132554,"FocusRegion"
42498,"7",152132555,152170702,"FocusComplement"
42499,"7",152170703,152199723,"FocusRegion"
42500,"7",152199724,152266430,"FocusComplement"
42501,"7",152266431,152271899,"FocusRegion"
42502,"7",152271900,152272154,"FocusComplement"
42503,"7",152272155,152277808,"FocusRegion"
42504,"7",152277809,152398219,"FocusComplement"
42505,"7",152398220,152404111,"FocusRegion"
42506,"7",152404112,152536359,"FocusComplement"
42507,"7",152536360,152543729,"FocusRegion"
42508,"7",152543730,152645410,"FocusComplement"
42509,"7",152645411,152665091,"FocusRegion"
42510,"7",152665092,152669319,"FocusComplement"
42511,"7",152669320,152672686,"FocusRegion"
42512,"7",152672687,152697771,"FocusComplement"
42513,"7",152697772,152701272,"FocusRegion"
42514,"7",152701273,152702070,"FocusComplement"
42515,"7",152702071,152704586,"FocusRegion"
42516,"7",152704587,152705720,"FocusComplement"
42517,"7",152705721,152708635,"FocusRegion"
42518,"7",152708636,152723074,"FocusComplement"
42519,"7",152723075,152730990,"FocusRegion"
42520,"7",152730991,152736558,"FocusComplement"
42521,"7",152736559,152738057,"FocusRegion"
42522,"7",152738058,152739353,"FocusComplement"
42523,"7",152739354,152745482,"FocusRegion"
42524,"7",152745483,152793133,"FocusComplement"
42525,"7",152793134,152795179,"FocusRegion"
42526,"7",152795180,152865196,"FocusComplement"
42527,"7",152865197,152871863,"FocusRegion"
42528,"7",152871864,152889116,"FocusComplement"
42529,"7",152889117,152892313,"FocusRegion"
42530,"7",152892314,152894335,"FocusComplement"
42531,"7",152894336,152900464,"FocusRegion"
42532,"7",152900465,152974383,"FocusComplement"
42533,"7",152974384,152981351,"FocusRegion"
42534,"7",152981352,152983277,"FocusComplement"
42535,"7",152983278,152985817,"FocusRegion"
42536,"7",152985818,152992556,"FocusComplement"
42537,"7",152992557,152994894,"FocusRegion"
42538,"7",152994895,153031237,"FocusComplement"
42539,"7",153031238,153034914,"FocusRegion"
42540,"7",153034915,153157092,"FocusComplement"
42541,"7",153157093,153180225,"FocusRegion"
42542,"7",153180226,153283813,"FocusComplement"
42543,"7",153283814,153285839,"FocusRegion"
42544,"7",153285840,153464518,"FocusComplement"
42545,"7",153464519,153466542,"FocusRegion"
42546,"7",153466543,153471483,"FocusComplement"
42547,"7",153471484,153472599,"FocusRegion"
42548,"7",153472600,153473104,"FocusComplement"
42549,"7",153473105,153476523,"FocusRegion"
42550,"7",153476524,153479938,"FocusComplement"
42551,"7",153479939,153486346,"FocusRegion"
42552,"7",153486347,153491400,"FocusComplement"
42553,"7",153491401,153492274,"FocusRegion"
42554,"7",153492275,153492419,"FocusComplement"
42555,"7",153492420,153493939,"FocusRegion"
42556,"7",153493940,153524146,"FocusComplement"
42557,"7",153524147,153529720,"FocusRegion"
42558,"7",153529721,153535724,"FocusComplement"
42559,"7",153535725,153536573,"FocusRegion"
42560,"7",153536574,153537205,"FocusComplement"
42561,"7",153537206,153539525,"FocusRegion"
42562,"7",153539526,153546331,"FocusComplement"
42563,"7",153546332,153548169,"FocusRegion"
42564,"7",153548170,153560940,"FocusComplement"
42565,"7",153560941,153569208,"FocusRegion"
42566,"7",153569209,153569773,"FocusComplement"
42567,"7",153569774,153572711,"FocusRegion"
42568,"7",153572712,153573992,"FocusComplement"
42569,"7",153573993,153579216,"FocusRegion"
42570,"7",153579217,153579263,"FocusComplement"
42571,"7",153579264,153580343,"FocusRegion"
42572,"7",153580344,153633206,"FocusComplement"
42573,"7",153633207,153636429,"FocusRegion"
42574,"7",153636430,153737748,"FocusComplement"
42575,"7",153737749,153743724,"FocusRegion"
42576,"7",153743725,153775212,"FocusComplement"
42577,"7",153775213,153778212,"FocusRegion"
42578,"7",153778213,153779356,"FocusComplement"
42579,"7",153779357,153780213,"FocusRegion"
42580,"7",153780214,153780465,"FocusComplement"
42581,"7",153780466,153781111,"FocusRegion"
42582,"7",153781112,153812155,"FocusComplement"
42583,"7",153812156,153812874,"FocusRegion"
42584,"7",153812875,153814612,"FocusComplement"
42585,"7",153814613,153815806,"FocusRegion"
42586,"7",153815807,153819173,"FocusComplement"
42587,"7",153819174,153820003,"FocusRegion"
42588,"7",153820004,153856976,"FocusComplement"
42589,"7",153856977,153858043,"FocusRegion"
42590,"7",153858044,153890001,"FocusComplement"
42591,"7",153890002,153890894,"FocusRegion"
42592,"7",153890895,153911814,"FocusComplement"
42593,"7",153911815,153914740,"FocusRegion"
42594,"7",153914741,153914867,"FocusComplement"
42595,"7",153914868,153926926,"FocusRegion"
42596,"7",153926927,153963164,"FocusComplement"
42597,"7",153963165,153967384,"FocusRegion"
42598,"7",153967385,153972768,"FocusComplement"
42599,"7",153972769,153973650,"FocusRegion"
42600,"7",153973651,154096256,"FocusComplement"
42601,"7",154096257,154105958,"FocusRegion"
42602,"7",154105959,154245726,"FocusComplement"
42603,"7",154245727,154251644,"FocusRegion"
42604,"7",154251645,154347555,"FocusComplement"
42605,"7",154347556,154369145,"FocusRegion"
42606,"7",154369146,154506012,"FocusComplement"
42607,"7",154506013,154506662,"FocusRegion"
42608,"7",154506663,154508228,"FocusComplement"
42609,"7",154508229,154509638,"FocusRegion"
42610,"7",154509639,154530629,"FocusComplement"
42611,"7",154530630,154533803,"FocusRegion"
42612,"7",154533804,154564834,"FocusComplement"
42613,"7",154564835,154565811,"FocusRegion"
42614,"7",154565812,154601482,"FocusComplement"
42615,"7",154601483,154604574,"FocusRegion"
42616,"7",154604575,154608310,"FocusComplement"
42617,"7",154608311,154612149,"FocusRegion"
42618,"7",154612150,154680125,"FocusComplement"
42619,"7",154680126,154686842,"FocusRegion"
42620,"7",154686843,154725087,"FocusComplement"
42621,"7",154725088,154728116,"FocusRegion"
42622,"7",154728117,154871802,"FocusComplement"
42623,"7",154871803,154875866,"FocusRegion"
42624,"7",154875867,154882435,"FocusComplement"
42625,"7",154882436,154884373,"FocusRegion"
42626,"7",154884374,154906504,"FocusComplement"
42627,"7",154906505,154909226,"FocusRegion"
42628,"7",154909227,154994918,"FocusComplement"
42629,"7",154994919,155027766,"FocusRegion"
42630,"7",155027767,155027801,"FocusComplement"
42631,"7",155027802,155030401,"FocusRegion"
42632,"7",155030402,155089857,"FocusComplement"
42633,"7",155089858,155093602,"FocusRegion"
42634,"7",155093603,155108835,"FocusComplement"
42635,"7",155108836,155113412,"FocusRegion"
42636,"7",155113413,155144130,"FocusComplement"
42637,"7",155144131,155158389,"FocusRegion"
42638,"7",155158390,155259117,"FocusComplement"
42639,"7",155259118,155265519,"FocusRegion"
42640,"7",155265520,155289253,"FocusComplement"
42641,"7",155289254,155290450,"FocusRegion"
42642,"7",155290451,155291063,"FocusComplement"
42643,"7",155291064,155301390,"FocusRegion"
42644,"7",155301391,155325743,"FocusComplement"
42645,"7",155325744,155338522,"FocusRegion"
42646,"7",155338523,155342259,"FocusComplement"
42647,"7",155342260,155345396,"FocusRegion"
42648,"7",155345397,155345521,"FocusComplement"
42649,"7",155345522,155354900,"FocusRegion"
42650,"7",155354901,155354937,"FocusComplement"
42651,"7",155354938,155355744,"FocusRegion"
42652,"7",155355745,155416202,"FocusComplement"
42653,"7",155416203,155448682,"FocusRegion"
42654,"7",155448683,155515047,"FocusComplement"
42655,"7",155515048,155515554,"FocusRegion"
42656,"7",155515555,155586312,"FocusComplement"
42657,"7",155586313,155589224,"FocusRegion"
42658,"7",155589225,155589372,"FocusComplement"
42659,"7",155589373,155595149,"FocusRegion"
42660,"7",155595150,155651807,"FocusComplement"
42661,"7",155651808,155654259,"FocusRegion"
42662,"7",155654260,155753711,"FocusComplement"
42663,"7",155753712,155759894,"FocusRegion"
42664,"7",155759895,155760411,"FocusComplement"
42665,"7",155760412,155762247,"FocusRegion"
42666,"7",155762248,155779045,"FocusComplement"
42667,"7",155779046,155787106,"FocusRegion"
42668,"7",155787107,155852751,"FocusComplement"
42669,"7",155852752,155855061,"FocusRegion"
42670,"7",155855062,156016770,"FocusComplement"
42671,"7",156016771,156018504,"FocusRegion"
42672,"7",156018505,156055491,"FocusComplement"
42673,"7",156055492,156074637,"FocusRegion"
42674,"7",156074638,156173711,"FocusComplement"
42675,"7",156173712,156178418,"FocusRegion"
42676,"7",156178419,156178543,"FocusComplement"
42677,"7",156178544,156185526,"FocusRegion"
42678,"7",156185527,156213015,"FocusComplement"
42679,"7",156213016,156222759,"FocusRegion"
42680,"7",156222760,156312984,"FocusComplement"
42681,"7",156312985,156315243,"FocusRegion"
42682,"7",156315244,156315834,"FocusComplement"
42683,"7",156315835,156320884,"FocusRegion"
42684,"7",156320885,156361328,"FocusComplement"
42685,"7",156361329,156361640,"FocusRegion"
42686,"7",156361641,156362609,"FocusComplement"
42687,"7",156362610,156374973,"FocusRegion"
42688,"7",156374974,156375126,"FocusComplement"
42689,"7",156375127,156377244,"FocusRegion"
42690,"7",156377245,156377353,"FocusComplement"
42691,"7",156377354,156379803,"FocusRegion"
42692,"7",156379804,156398786,"FocusComplement"
42693,"7",156398787,156406738,"FocusRegion"
42694,"7",156406739,156407771,"FocusComplement"
42695,"7",156407772,156409646,"FocusRegion"
42696,"7",156409647,156470276,"FocusComplement"
42697,"7",156470277,156476042,"FocusRegion"
42698,"7",156476043,156485226,"FocusComplement"
42699,"7",156485227,156490084,"FocusRegion"
42700,"7",156490085,156502320,"FocusComplement"
42701,"7",156502321,156507035,"FocusRegion"
42702,"7",156507036,156507287,"FocusComplement"
42703,"7",156507288,156511239,"FocusRegion"
42704,"7",156511240,156552269,"FocusComplement"
42705,"7",156552270,156553956,"FocusRegion"
42706,"7",156553957,156625140,"FocusComplement"
42707,"7",156625141,156627421,"FocusRegion"
42708,"7",156627422,158694768,"FocusComplement"
42709,"7",158694769,158698102,"FocusRegion"
42710,"7",158698103,159141162,"FocusComplement"
42711,"7",159141163,159141957,"FocusRegion"
42712,"7",159141958,159194103,"FocusComplement"
42713,"7",159194104,159196525,"FocusRegion"
42714,"7",159196526,159197833,"FocusComplement"
42715,"7",159197834,159200046,"FocusRegion"
42716,"7",159200047,159213543,"FocusComplement"
42717,"7",159213544,159223682,"FocusRegion"
42718,"7",159223683,159342675,"FocusComplement"
42719,"7",159342676,159346541,"FocusRegion"
42720,"7",159346542,159346663,"FocusComplement"
42721,"7",159346664,159347349,"FocusRegion"
42722,"7",159347350,159380059,"FocusComplement"
42723,"7",159380060,159382242,"FocusRegion"
42724,"7",159382243,159432721,"FocusComplement"
42725,"7",159432722,159443646,"FocusRegion"
42726,"7",159443647,159473931,"FocusComplement"
42727,"7",159473932,159482085,"FocusRegion"
42728,"7",159482086,159589515,"FocusComplement"
42729,"7",159589516,159592821,"FocusRegion"
42730,"7",159592822,159674384,"FocusComplement"
42731,"7",159674385,159696736,"FocusRegion"
42732,"7",159696737,159801856,"FocusComplement"
42733,"7",159801857,159803971,"FocusRegion"
42734,"7",159803972,159874203,"FocusComplement"
42735,"7",159874204,159906906,"FocusRegion"
42736,"7",159906907,159907309,"FocusComplement"
42737,"7",159907310,159917573,"FocusRegion"
42738,"7",159917574,159918148,"FocusComplement"
42739,"7",159918149,159925734,"FocusRegion"
42740,"7",159925735,159973431,"FocusComplement"
42741,"7",159973432,159974705,"FocusRegion"
42742,"7",159974706,159990422,"FocusComplement"
42743,"7",159990423,159996129,"FocusRegion"
42744,"7",159996130,160104195,"FocusComplement"
42745,"7",160104196,160106299,"FocusRegion"
42746,"7",160106300,160108724,"FocusComplement"
42747,"7",160108725,160111303,"FocusRegion"
42748,"7",160111304,160184936,"FocusComplement"
42749,"7",160184937,160198161,"FocusRegion"
42750,"7",160198162,160217162,"FocusComplement"
42751,"7",160217163,160219108,"FocusRegion"
42752,"7",160219109,160220530,"FocusComplement"
42753,"7",160220531,160222324,"FocusRegion"
42754,"7",160222325,160246767,"FocusComplement"
42755,"7",160246768,160248815,"FocusRegion"
42756,"7",160248816,160270443,"FocusComplement"
42757,"7",160270444,160285901,"FocusRegion"
42758,"7",160285902,160352571,"FocusComplement"
42759,"7",160352572,160362367,"FocusRegion"
42760,"7",160362368,160430215,"FocusComplement"
42761,"7",160430216,160435681,"FocusRegion"
42762,"7",160435682,160435767,"FocusComplement"
42763,"7",160435768,160442689,"FocusRegion"
42764,"7",160442690,160529251,"FocusComplement"
42765,"7",160529252,160538878,"FocusRegion"
42766,"7",160538879,160542754,"FocusComplement"
42767,"7",160542755,160548036,"FocusRegion"
42768,"7",160548037,160750380,"FocusComplement"
42769,"7",160750381,160766213,"FocusRegion"
42770,"7",160766214,160873453,"FocusComplement"
42771,"7",160873454,160881619,"FocusRegion"
42772,"7",160881620,160977248,"FocusComplement"
42773,"7",160977249,160992924,"FocusRegion"
42774,"7",160992925,161090117,"FocusComplement"
42775,"7",161090118,161092606,"FocusRegion"
42776,"7",161092607,161182392,"FocusComplement"
42777,"7",161182393,161191252,"FocusRegion"
42778,"7",161191253,161237162,"FocusComplement"
42779,"7",161237163,161245150,"FocusRegion"
