pheno	geno	intercept	gsEffect	r2	pval
chlorophyllb_BLUP.Wallace_2014_nam	tr1bp	27.8360438838248	2.89399107185089e-07	0.0006416731828459	0.1028833889652
malate_BLUP.Wallace_2014_nam	tr1bp	0.236559969733685	3.13157934840477e-09	4.16664285271123e-05	0.677732003051197
fumarate_BLUP.Wallace_2014_nam	tr1bp	-0.0232850742020025	-3.41311770918456e-09	0.000208609420157949	0.352434575806883
fumarate2_BLUP.Wallace_2014_nam	tr1bp	0.0645891558890661	-3.1074343959894e-09	0.000170574282650456	0.400439735608198
glutamate_BLUP.Wallace_2014_nam	tr1bp	0.0766237782118482	-2.20786336544111e-08	0.00449924833267787	1.53850551490312e-05
aminoacids_BLUP.Wallace_2014_nam	tr1bp	1.95020449993232	-2.51842375005412e-07	0.00403340255764388	4.26368558173829e-05
protein_BLUP.Wallace_2014_nam	tr1bp	1.08555840396096	-2.40683979848137e-09	2.51382267821982e-05	0.746862138899433
nitrate_BLUP.Wallace_2014_nam	tr1bp	0.0477686010977295	-3.3087275433595e-09	0.00285710738077856	0.00057407075231344
starch_BLUP.Wallace_2014_nam	tr1bp	0.853502572964971	5.12783400664852e-08	0.000809073778886975	0.067018974142117
sucrose_BLUP.Wallace_2014_nam	tr1bp	2.58594833882512	-1.75211709551841e-07	0.00269831785788525	0.000818725767706315
glucose_BLUP.Wallace_2014_nam	tr1bp	0.838642555630095	1.14951950345065e-07	0.00304699345516236	0.000376059555386401
fructose_BLUP.Wallace_2014_nam	tr1bp	0.751438683625398	6.6069994171237e-09	3.26733761360959e-05	0.712880305066987
principal_component_metabolies1.Wallace_2014_nam	tr1bp	0.360506305811181	-8.9557908142145e-07	0.00550377357384542	1.755325759498e-06
principal_component_metabolies2.Wallace_2014_nam	tr1bp	-0.036171725564264	1.36529115856351e-07	0.000164749719698072	0.408885946833892
GDD_DTS_BLUP.Peiffer_2014_nam	tr1bp	902.796013429111	3.97683025103782e-05	0.0105336076967906	6.54137094745578e-12
GDD_DTA_BLUP.Peiffer_2014_nam	tr1bp	886.337533080936	2.3483308179737e-05	0.00408005093871448	1.98078792711575e-05
GDD_ASI_BLUP.Peiffer_2014_nam	tr1bp	16.951855435854	1.51615186864407e-05	0.0295989701075544	6.01443323905336e-31
DTS_BLUP.Peiffer_2014_nam	tr1bp	78.7012663372857	2.73593831024665e-06	0.0102269812335685	1.32282904169059e-11
DTA_BLUP.Peiffer_2014_nam	tr1bp	76.4905924475793	1.29134035128816e-06	0.00268237957750888	0.000542957323894216
ASI_BLUP.Peiffer_2014_nam	tr1bp	1.25887770049839	1.11924847800715e-06	0.0275510732694374	6.81496131017055e-29
plant_height_BLUP.Peiffer_2014_nam	tr1bp	171.888363228385	-5.82763720147243e-06	0.00228973504899473	0.00139754829281912
ear_height_BLUP.Peiffer_2014_nam	tr1bp	88.0928986307237	-1.80686770102711e-06	0.000304018793612178	0.244553295588603
plant_height_minus_ear_height_BLUP.Peiffer_2014_nam	tr1bp	83.8135680982314	-3.81067558385538e-06	0.00391960305452282	2.88784454060751e-05
ear_height_div_plant_height_BLUP.Peiffer_2014_nam	tr1bp	0.511029143521785	5.93385831902237e-09	0.000263017792456499	0.279092461570586
plant_height_div_DTA_BLUP.Peiffer_2014_nam	tr1bp	2.28743243233506	-1.22541910418812e-07	0.00731112161879998	1.08666702579643e-08
GDD_DTA_long_BLUP.Hung_2012_nam	tr1bp	906.357980959437	2.39187593586911e-05	0.0040442580099418	1.86820947285085e-05
GDD_DTA_short_BLUP.Hung_2012_nam	tr1bp	896.412618929497	1.41274920972772e-05	0.00327318751188202	0.000121988248224726
GDD_DTA_photo_resp_BLUP.Hung_2012_nam	tr1bp	9.89237697881127	1.0626195748039e-05	0.00179056017301979	0.00450234009398848
GDD_DTS_long_BLUP.Hung_2012_nam	tr1bp	921.272275794969	3.9740297146682e-05	0.010162190979672	1.08247659455046e-11
GDD_DTS_short_BLUP.Hung_2012_nam	tr1bp	913.307394193602	2.65025449808151e-05	0.00910604311235728	1.27709122655712e-10
GDD_DTS_photo_resp_BLUP.Hung_2012_nam	tr1bp	7.98222276247351	1.32126675456229e-05	0.00273120127899906	0.000438501059841425
GDD_DTA_NC06_BLUP.Hung_2012_nam	tr1bp	893.65598319681	2.19230581889767e-05	0.00331427241850632	0.000113513385618345
GDD_DTS_NC06_BLUP.Hung_2012_nam	tr1bp	911.864515286917	4.12622699055964e-05	0.0102923576912259	9.8712343936471e-12
GDD_DTA_MO06_BLUP.Hung_2012_nam	tr1bp	935.769139115282	2.35371243268769e-05	0.00482962768232372	0.000309654910574856
GDD_DTS_MO06_BLUP.Hung_2012_nam	tr1bp	957.79994185813	3.61441359477149e-05	0.0102611221008184	1.36571863563982e-07
GDD_DTA_NY06_BLUP.Hung_2012_nam	tr1bp	898.513483172974	1.99727723584871e-05	0.00561607599330491	1.87219585033734e-06
GDD_DTS_NY06_BLUP.Hung_2012_nam	tr1bp	913.524200951219	1.9842970876392e-05	0.00797453604123136	2.69286744136433e-08
GDD_DTA_IL06_BLUP.Hung_2012_nam	tr1bp	933.641883614337	2.85979052263856e-05	0.00510977161172983	2.59146223253014e-06
GDD_DTS_IL06_BLUP.Hung_2012_nam	tr1bp	951.961485831005	4.23097119687281e-05	0.0109986183274093	1.15482615866944e-11
GDD_DTA_FL06_BLUP.Hung_2012_nam	tr1bp	895.102685239926	3.50510002129933e-06	0.000342203355707779	0.226616645770157
GDD_DTS_FL06_BLUP.Hung_2012_nam	tr1bp	915.103975469665	6.52880272638e-06	0.000865233750587418	0.0530738595402945
GDD_DTA_PR06_BLUP.Hung_2012_nam	tr1bp	960.030815570595	3.89806130560121e-05	0.0147752944979109	4.65546927649124e-14
GDD_DTS_PR06_BLUP.Hung_2012_nam	tr1bp	968.805302999853	4.34801688431124e-05	0.0178265450384018	5.19942138763041e-19
GDD_DTA_NC07_BLUP.Hung_2012_nam	tr1bp	899.599734379644	1.97910422424649e-05	0.0032597256722169	0.000125334118355357
GDD_DTS_NC07_BLUP.Hung_2012_nam	tr1bp	914.497540445116	3.17613065600105e-05	0.00730736464277707	8.97475343379328e-09
GDD_DTA_MO07_BLUP.Hung_2012_nam	tr1bp	871.222808615689	9.97738408436354e-06	0.000731940325903971	0.186202004391021
GDD_DTS_MO07_BLUP.Hung_2012_nam	tr1bp	885.809712899147	3.00331654887698e-05	0.00535708222724761	0.000339191303046518
GDD_DTA_NY07_BLUP.Hung_2012_nam	tr1bp	826.464130109919	5.72269305483111e-06	0.000701609392050367	0.0770660992280561
GDD_DTS_NY07_BLUP.Hung_2012_nam	tr1bp	855.319861154937	1.78575166703066e-05	0.00686269162062019	3.22856205667146e-08
GDD_DTA_IL07_BLUP.Hung_2012_nam	tr1bp	913.014258337062	1.17639651478097e-05	0.00206769124113412	0.00236953794523474
GDD_DTS_IL07_BLUP.Hung_2012_nam	tr1bp	927.186066550021	2.59606309220797e-05	0.00860728404773662	5.35965464929337e-10
GDD_DTA_FL07_BLUP.Hung_2012_nam	tr1bp	915.324350951612	-2.1607467686951e-06	8.48942969632312e-05	0.607970379280519
GDD_DTS_FL07_BLUP.Hung_2012_nam	tr1bp	929.765471199867	5.87014570366968e-06	0.000474842432203568	0.227875145705588
sqrt_diseased_leaf_area1_BLUP.Poland_2011_nam	tr1bp	3.59201770732294	-8.13967988950112e-07	0.0142657585679477	1.66798789659255e-14
sqrt_diseased_leaf_area2_BLUP.Poland_2011_nam	tr1bp	4.40582770789226	-9.63631754334177e-07	0.0131885715536743	1.62486310937707e-13
sqrt_diseased_leaf_area3_BLUP.Poland_2011_nam	tr1bp	5.57270227451416	-8.74690592811577e-07	0.010482945286131	4.96450056332324e-11
diseased_leaf_area1_BLUP.Poland_2011_nam	tr1bp	13.8950196879171	-5.66572821221664e-06	0.0143814854470752	1.30614054230898e-14
diseased_leaf_area2_BLUP.Poland_2011_nam	tr1bp	20.9258887818835	-8.27101779987363e-06	0.0138176371802229	4.29980139437386e-14
diseased_leaf_area3_BLUP.Poland_2011_nam	tr1bp	32.6608514272577	-9.68906282559392e-06	0.0115336118133593	5.37494355917488e-12
northern_leaf_blight_index_BLUP.Poland_2011_nam	tr1bp	4.52351589658	-8.84096778687509e-07	0.0125921487365966	5.73214433593219e-13
tassel_length_BLUP.Brown_2011_nam	tr1bp	312.900436947082	3.27250278535577e-05	0.0163425556831036	1.06789311327229e-17
spike_length_BLUP.Brown_2011_nam	tr1bp	223.291898387751	2.17560620215733e-05	0.00993909058437434	2.56289483158106e-11
branch_zone_BLUP.Brown_2011_nam	tr1bp	89.6085385593306	1.09689658319843e-05	0.00598434702762452	2.33796644339327e-07
branch_number_transformed_BLUP.Brown_2011_nam	tr1bp	19.2251682857234	9.6173874571071e-07	0.00234643335104217	0.0012184733803448
cob_length_BLUP.Brown_2011_nam	tr1bp	134.670394040284	-1.43798002433255e-05	0.0239362664283237	2.83154971442051e-25
cob_diameter_BLUP.Brown_2011_nam	tr1bp	26.1203156794354	2.72375637647797e-08	3.34995678257716e-06	0.902785297114524
ear_row_number_transformed_BLUP.Brown_2011_nam	tr1bp	24.5559567814893	1.39161375200923e-08	1.79496372220552e-06	0.928757276106536
southern_leaf_blight_BLUP.Bian_2014_Kump_2011_nam	tr1bp	6.29388095870703	-2.62589089298258e-08	1.59295592245636e-05	0.788546439656707
starch_kernel_BLUP.Cook_2012_nam	tr1bp	68.1810392085863	-1.38280013350212e-06	0.0116999024756831	3.15848847535565e-13
protein_kernel_BLUP.Cook_2012_nam	tr1bp	13.4170664504715	6.0926637319721e-07	0.00915693061336842	1.17209482369963e-10
oil_kernel_BLUP.Cook_2012_nam	tr1bp	3.82788719723791	1.10610730243527e-06	0.0561820180593893	1.08047269772524e-58
lesion_severity_BLUP.Olukolu_2014_nam	tr1bp	5.10266412562033	8.42467470153292e-07	0.00566425713628126	2.51392824797103e-05
height_ratio_BLUP.Olukolu_2014_nam	tr1bp	0.715409584846564	-5.59159950812167e-08	0.00276024907054154	0.00328527393716803
stalk_width_ratio_BLUP.Olukolu_2014_nam	tr1bp	0.537497429106154	-5.12184146799519e-08	0.00433556745969828	0.000228045977360914
DTA_ratio_BLUP.Olukolu_2014_nam	tr1bp	0.955498959041671	-9.91009805061005e-09	0.0019409480549607	0.0136113002231285
glsblup.Benson_2015_nam	tr1bp	54.9504760995223	-5.61968025233409e-06	0.0118237947530931	3.80701538341166e-10
alphaT_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	2.31065582228976	1.13993470775102e-07	0.0021139579106721	0.00218098713420493
deltaT_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.939750081184652	-2.3636189111404e-09	0.00032205828143076	0.234996753258329
gammaT_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	6.43921420139071	3.27357364562822e-07	0.00101628370517803	0.0335968716936076
TotalT_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	7.05096905437929	3.77612744305411e-07	0.0012560022106369	0.0181455722420278
alphaT3_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	3.64779429557684	1.25575507584892e-07	0.00229360039201684	0.00141591607053823
deltaT3_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.844928395993809	-7.45907784424082e-08	0.00702776392339783	3.03935877619595e-08
gammaT3_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	4.58958251708014	2.72277030376512e-07	0.0025165509612176	0.000842133298979513
TotalT3_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	6.06714725747711	5.09829302510441e-07	0.00447739717799996	8.47411041699287e-06
TotalT_plus_T3_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	3.75124681918853	1.30706732272064e-07	0.00256185363431989	0.000748468537906306
plastochromanol8_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	1.03083637987418	-7.68156972641000e-09	7.68667636341027e-05	0.559145297343952
alphaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.376754148279344	7.94731050592729e-09	7.98063645618114e-05	0.551905014253605
alphaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.816069447814889	-1.62680028228123e-08	0.000189343174503357	0.36045329783035
gammaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.730560193125028	-2.58238736880404e-09	4.4148196500122e-05	0.65814929850498
gammaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.554094758518972	6.81025088120124e-09	0.000441461145500464	0.162571371080226
deltaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.111402271707052	-5.18896039850303e-09	0.00104483657918699	0.0325584982487062
deltaT_div_alphaT_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.419152110836376	-2.6543061200831e-08	0.00234731858492715	0.00134792574988663
deltaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.155102088088034	-4.85956241766698e-09	0.000168944957009298	0.389837095555671
deltaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.105777308541322	-1.4864186974975e-08	0.00721940974683179	2.07772481068846e-08
deltaT3_div_alphaT3_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.234873612462238	-2.80061801501701e-08	0.00693160057495396	3.87257700286065e-08
deltaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	0.194892715875043	-2.86424203479422e-08	0.00428313472671504	1.57917907225279e-05
TotalT_div_totalT3_transformed_BLUE.Diepenbrock_2017_nam	tr1bp	1.20356898277521	-5.91500167543042e-08	0.000600311499334738	0.103415030196718
leaf_length_BLUP.Tian_2011_nam	tr1bp	759.49768014146	4.59257672005458e-06	0.000113911819375398	0.476393749972085
leaf_width_BLUP.Tian_2011_nam	tr1bp	93.7751171708796	-7.31241610643463e-06	0.0123058773961278	1.13421995878126e-13
upper_leaf_angle_BLUP.Tian_2011_nam	tr1bp	66.0404403444309	3.36189751019058e-06	0.00434143885946693	1.08785891563189e-05
leaf_angle_boxcox_transformed_BLUP.Tian_2011_nam	tr1bp	10892644.7232448	2.19793405182751	0.00502356525293407	2.21533670038091e-06
flecking_ls_mean.Olukolu_2016_nam	tr1bp	0.975241408517309	2.45696895845216e-07	0.00208270924995164	0.00213595276603083
flecking_poisson_transformation_BLUP.Olukolu_2016_nam	tr1bp	-0.13065243274859	3.26839160997138e-07	0.0130007459671906	1.42831960291348e-14
last_leaf_with_epicuticular_wax.Foerster_2015_nam	tr1bp	7.77251564347634	-2.74825257456828e-07	0.00124150666821287	0.0295558342439807
DTA_BLUP.Buckler_2009_nam	centromerebp	75.311145786366	3.07336489976846e-06	0.00936741302385447	6.80855469946257e-11
DTS_BLUP.Buckler_2009_nam	centromerebp	76.7002796736842	3.7653938161793e-06	0.011634391185042	3.44469434468776e-13
ASI_BLUP.Buckler_2009_nam	centromerebp	1.52543195593807	3.74588125263644e-07	0.00196759484865878	0.00283740145157912
ALL_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	centromerebp	5.36624842356965	-1.85133928635713e-07	0.00101306613955446	0.0689085025997829
ALL_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	centromerebp	5.40168827379672	-2.24264827308284e-07	0.0073053977892204	9.95912932404989e-07
MO_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	centromerebp	4.66441813515087	-4.13390353715183e-07	0.00189214540465883	0.00462182856141961
MO_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	centromerebp	5.27795762898014	-2.72630026875806e-07	0.00278072819964655	0.000594161605307293
NY_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	centromerebp	6.27599712049183	-4.14029576274398e-07	0.00255551634265977	0.000911636495108907
NY_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	centromerebp	6.1887463738954	-2.42406512633127e-07	0.00281471456469665	0.000499880552434851
WI_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	centromerebp	6.29658930650495	-3.30894199124562e-07	0.000773933789987993	0.111604253181361
WI_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	centromerebp	6.66186142576698	-1.11121952002261e-07	0.00194437649851194	0.0116502852037605
ALL_DTA_BLUE.Peiffer_2013_nam	centromerebp	74.5719324323798	2.51161942821765e-06	0.00906925222004482	4.93627958372164e-08
ALL_DTA_BLUP.Peiffer_2013_nam	centromerebp	74.6216618693495	2.47658795561854e-06	0.00926855436263901	3.51837736967377e-08
ALL_ear_height_BLUE.Peiffer_2013_nam	centromerebp	83.0498260159728	4.86698536465268e-06	0.00140629797001486	0.0320823520979196
ALL_ear_height_BLUP.Peiffer_2013_nam	centromerebp	83.0822894923894	4.76886977048675e-06	0.00142310353574484	0.031071092339487
DTS_BLUP.Hung_2012_1_nam	centromerebp	76.629420317975	3.88825757918279e-06	0.0124393742098974	5.38243304047255e-14
DTA_BLUP.Hung_2012_1_nam	centromerebp	75.2860987373403	3.13590039212187e-06	0.00984678763882495	2.25818017329031e-11
asi_BLUP.Hung_2012_1_nam	centromerebp	1.53638609208596	3.32765744348014e-07	0.00166987253178069	0.00598448404108677
plantheight_BLUP.Hung_2012_1_nam	centromerebp	157.618249555229	3.01217192161988e-06	0.000484279812792238	0.138934824552891
earheight_BLUP.Hung_2012_1_nam	centromerebp	78.1756228669929	3.75139982623026e-06	0.00114316258349303	0.0229719821304601
leaflength_BLUP.Hung_2012_1_nam	centromerebp	732.777276012689	4.85226671201119e-05	0.0080868310839942	1.3799034708428e-09
leafwidth_BLUP.Hung_2012_1_nam	centromerebp	87.9549839199411	4.81342747501937e-06	0.00342366574974419	8.25137139762449e-05
tassprimbranchno_BLUP.Hung_2012_1_nam	centromerebp	9.27106077513978	4.26747143298431e-07	0.000253551097016199	0.284426742299092
tasslength_BLUP.Hung_2012_1_nam	centromerebp	329.112981694767	-4.7462209458023e-06	0.000228158004848071	0.309858746745415
upperleafangle_BLUP.Hung_2012_1_nam	centromerebp	66.3053568998108	1.86104118416609e-06	0.000854051525163022	0.049505845650628
cobdiam_BLUP.Hung_2012_1_nam	centromerebp	25.6970574643437	1.28807959309718e-06	0.00526434031986124	1.05592973182644e-06
coblength_BLUP.Hung_2012_1_nam	centromerebp	129.856730190787	-2.99029764210381e-06	0.000787311483519242	0.0592562233583231
earrowno_BLUP.Hung_2012_1_nam	centromerebp	15.1244411948761	-9.15118148957277e-07	0.00542393101136563	7.22942573855333e-07
kernelnoperrow_BLUP.Hung_2012_1_nam	centromerebp	22.2476234854637	5.83256643498873e-07	0.000780582192568856	0.0605523544485734
earmass_BLUP.Hung_2012_1_nam	centromerebp	64.8820425065961	9.40938943975093e-06	0.00836031490542816	7.50588732748362e-10
cobmass_BLUP.Hung_2012_1_nam	centromerebp	15.0500039425801	1.77932383403326e-06	0.00353059613507903	6.40933401443493e-05
totalkernelweight_BLUP.Hung_2012_1_nam	centromerebp	49.9316021672809	7.41849306569404e-06	0.00788343998768005	2.28399812868793e-09
weight20kernels_BLUP.Hung_2012_1_nam	centromerebp	4.06993056092614	4.25275153812419e-07	0.00803373768486721	1.64176993398498e-09
totalkernelno_BLUP.Hung_2012_1_nam	centromerebp	255.19840407567	7.04038597817089e-06	0.000304823086282277	0.241718938099201
nodenumberbelowear_BLUP.Hung_2012_1_nam	centromerebp	8.48701337207149	5.99923946525325e-07	0.00629222880020728	1.03539596339859e-07
nodenumberaboveear_BLUP.Hung_2012_1_nam	centromerebp	5.29559895651719	6.36546177084956e-07	0.0223837346152403	8.99186429114326e-24
numbraceroots_BLUP.Hung_2012_1_nam	centromerebp	1.75085550830538	4.35542816589191e-08	0.00032501463965641	0.227234243605607
DTA_BLUP.Wallace_2014_nam	centromerebp	75.2865198513129	3.13651365115337e-06	0.00965623049338061	4.90933744018352e-11
chlorophylla_BLUP.Wallace_2014_nam	centromerebp	51.2818322355795	-1.07314862579227e-06	0.000141163014594716	0.444323539453625
chlorophyllb_BLUP.Wallace_2014_nam	centromerebp	27.8682135065214	1.44410654583152e-07	0.000101237362952024	0.517136956550452
malate_BLUP.Wallace_2014_nam	centromerebp	0.246467746027103	-1.44939662836332e-08	0.000565531453354892	0.125725238637914
fumarate_BLUP.Wallace_2014_nam	centromerebp	-0.0170426593698618	-1.28253002399555e-08	0.00186633371027521	0.00539436255929838
fumarate2_BLUP.Wallace_2014_nam	centromerebp	0.070837323955033	-1.2625353822499e-08	0.0017841015383828	0.00651944104780726
glutamate_BLUP.Wallace_2014_nam	centromerebp	0.0797755867165886	-2.04333551150325e-08	0.00244173078393538	0.00145707048719608
aminoacids_BLUP.Wallace_2014_nam	centromerebp	2.02417372780787	-2.96930808929398e-07	0.00355260820938674	0.000122747435938993
protein_BLUP.Wallace_2014_nam	centromerebp	1.09451635373214	-1.66963585395414e-08	0.000766490243964035	0.0746389128972889
nitrate_BLUP.Wallace_2014_nam	centromerebp	0.0459448304030441	7.94422128247211e-10	0.000104359034037935	0.51074592257733
starch_BLUP.Wallace_2014_nam	centromerebp	0.833860840875814	6.81526800008152e-08	0.00090554267630524	0.0526585525417147
sucrose_BLUP.Wallace_2014_nam	centromerebp	2.66954697415436	-2.60558265948817e-07	0.00378093663849566	7.42323602434734e-05
glucose_BLUP.Wallace_2014_nam	centromerebp	0.759583164962325	2.11613416938923e-07	0.00654256533348604	1.83007950531753e-07
fructose_BLUP.Wallace_2014_nam	centromerebp	0.75709586067737	-4.97144168807389e-09	1.17212252077176e-05	0.825554799678921
principal_component_metabolies1.Wallace_2014_nam	centromerebp	0.256900277128862	-4.40027401348522e-07	0.000841765221905846	0.0618916565204504
principal_component_metabolies2.Wallace_2014_nam	centromerebp	-0.297421097274238	5.32395018669826e-07	0.00158716089261728	0.0103405196479226
GDD_DTS_BLUP.Peiffer_2014_nam	centromerebp	886.367782472664	5.48256482310233e-05	0.0127886080273281	3.70108163964682e-14
GDD_DTA_BLUP.Peiffer_2014_nam	centromerebp	867.515765767538	4.76963362123757e-05	0.0107515174391492	3.96615111098261e-12
GDD_ASI_BLUP.Peiffer_2014_nam	centromerebp	20.9964475005552	3.58656569744618e-06	0.00105803848141445	0.0299098027053792
DTS_BLUP.Peiffer_2014_nam	centromerebp	77.7725441083881	3.43336549250906e-06	0.0102879211457604	1.15004404212853e-11
DTA_BLUP.Peiffer_2014_nam	centromerebp	75.2255760706173	3.00919396329285e-06	0.00930447444439996	1.10205420375714e-10
ASI_BLUP.Peiffer_2014_nam	centromerebp	1.52354148759744	3.21737739197138e-07	0.00145426047855701	0.0109017490053155
plant_height_BLUP.Peiffer_2014_nam	centromerebp	167.621035798285	3.17836061309162e-06	0.000435070114201005	0.1638851608956
ear_height_BLUP.Peiffer_2014_nam	centromerebp	84.5454561791637	4.72202354694221e-06	0.00132634563452394	0.0150483266816367
plant_height_minus_ear_height_BLUP.Peiffer_2014_nam	centromerebp	82.6536430045633	-6.60615100164707e-07	7.52467625062386e-05	0.562657315889291
ear_height_div_plant_height_BLUP.Peiffer_2014_nam	centromerebp	0.507561685357134	9.88761831966473e-09	0.000466494860794124	0.14943394348565
plant_height_div_DTA_BLUP.Peiffer_2014_nam	centromerebp	2.26669638069737	-4.90691821749783e-08	0.000748833126035627	0.0677718751964149
GDD_DTA_long_BLUP.Hung_2012_nam	centromerebp	887.824842114505	4.74797902567665e-05	0.0102210476371387	9.43708722931978e-12
GDD_DTA_short_BLUP.Hung_2012_nam	centromerebp	888.81404103905	2.24186383215362e-05	0.00531144043612746	9.74175620540437e-07
GDD_DTA_photo_resp_BLUP.Hung_2012_nam	centromerebp	-0.675341834172021	2.50074366157203e-05	0.00639035176131996	7.76070847366279e-08
GDD_DTS_long_BLUP.Hung_2012_nam	centromerebp	904.526764795339	5.5306736166341e-05	0.0126240139529047	3.50201433355499e-14
GDD_DTS_short_BLUP.Hung_2012_nam	centromerebp	905.313074455639	3.15600804301719e-05	0.00827761868076051	8.83535818254544e-10
GDD_DTS_photo_resp_BLUP.Hung_2012_nam	centromerebp	-0.863054242889662	2.3892471031298e-05	0.00572492102958422	3.50715241042171e-07
GDD_DTA_NC06_BLUP.Hung_2012_nam	centromerebp	874.638314944449	4.69293267022801e-05	0.00974474113590798	3.37908161371751e-11
GDD_DTS_NC06_BLUP.Hung_2012_nam	centromerebp	897.634501774269	5.21372260751725e-05	0.0105005271348073	6.10250617810414e-12
GDD_DTA_MO06_BLUP.Hung_2012_nam	centromerebp	926.146870402304	3.21935313758193e-05	0.00662443156225305	2.37467882346235e-05
GDD_DTS_MO06_BLUP.Hung_2012_nam	centromerebp	949.843751461355	3.78795373358465e-05	0.00814790427049265	2.68687979818993e-06
GDD_DTA_NY06_BLUP.Hung_2012_nam	centromerebp	882.367508535841	4.06739398994829e-05	0.0149024998860814	7.07686061504084e-15
GDD_DTS_NY06_BLUP.Hung_2012_nam	centromerebp	901.288826739325	3.40039427670932e-05	0.015003567993107	2.16592191815953e-14
GDD_DTA_IL06_BLUP.Hung_2012_nam	centromerebp	916.866392986907	4.77501806256904e-05	0.00928451068047111	2.25083620741431e-10
GDD_DTS_IL06_BLUP.Hung_2012_nam	centromerebp	947.404491052662	3.66395318567113e-05	0.00531056311375739	2.49614357511627e-06
GDD_DTA_FL06_BLUP.Hung_2012_nam	centromerebp	887.677145811733	1.48694157756142e-05	0.00401142165661012	3.41927011447613e-05
GDD_DTS_FL06_BLUP.Hung_2012_nam	centromerebp	900.532102733308	2.89614349136922e-05	0.0110442722112357	4.25252948031934e-12
GDD_DTA_PR06_BLUP.Hung_2012_nam	centromerebp	947.530113486386	4.73008355467288e-05	0.0152337160827997	1.88532766126298e-14
GDD_DTS_PR06_BLUP.Hung_2012_nam	centromerebp	964.383210894123	3.71504891934839e-05	0.00835953149490628	1.16141887755979e-09
GDD_DTA_NC07_BLUP.Hung_2012_nam	centromerebp	880.531875460086	4.55560796969395e-05	0.0110932743713332	1.34663576657387e-12
GDD_DTS_NC07_BLUP.Hung_2012_nam	centromerebp	894.032014811588	5.60926879473989e-05	0.0146375303768545	3.58595031718711e-16
GDD_DTA_MO07_BLUP.Hung_2012_nam	centromerebp	845.489076307248	4.96149047290905e-05	0.0104500478015363	5.52786975267052e-07
GDD_DTS_MO07_BLUP.Hung_2012_nam	centromerebp	876.00950182202	3.71064025250973e-05	0.00471879164481934	0.000772166255332363
GDD_DTA_NY07_BLUP.Hung_2012_nam	centromerebp	813.464253523346	2.57556784230857e-05	0.0090338194945162	2.05364139928169e-10
GDD_DTS_NY07_BLUP.Hung_2012_nam	centromerebp	843.125123224433	3.27214194550707e-05	0.0146580518688908	5.69085363026452e-16
GDD_DTA_IL07_BLUP.Hung_2012_nam	centromerebp	892.902218299675	4.18410710256673e-05	0.0166750414287569	4.57411490059114e-18
GDD_DTS_IL07_BLUP.Hung_2012_nam	centromerebp	908.794446456885	4.86488346053172e-05	0.0193941102474685	9.23961291037468e-21
GDD_DTA_FL07_BLUP.Hung_2012_nam	centromerebp	910.745728425121	6.13714196769632e-06	0.000455398531482379	0.234752960891464
GDD_DTS_FL07_BLUP.Hung_2012_nam	centromerebp	923.486615744779	1.43846537133158e-05	0.00189088696448998	0.0160770199415338
sqrt_diseased_leaf_area1_BLUP.Poland_2011_nam	centromerebp	3.63170912707586	-6.23218509708164e-07	0.00536610040139828	2.65337602915309e-06
sqrt_diseased_leaf_area2_BLUP.Poland_2011_nam	centromerebp	4.49946256159822	-8.16137699108953e-07	0.00607016255989682	5.8703063823402e-07
sqrt_diseased_leaf_area3_BLUP.Poland_2011_nam	centromerebp	5.67505329541178	-7.69958800758847e-07	0.00521203437183539	3.69406080583404e-06
diseased_leaf_area1_BLUP.Poland_2011_nam	centromerebp	14.3820885545726	-4.69196002137131e-06	0.00632847058929205	3.37958599391573e-07
